State,County,TotalPop,Men,Women,Hispanic,White,Black,Native,Asian,Pacific,Unemployment,Income
Florida,Pinellas County,4371,2126,2245,6.4,87.8,4.2,0.2,1.4,0.0,7.1,73065.0
Florida,Pinellas County,4772,2052,2720,4.8,85.2,2.7,0.0,4.3,0.5,9.1,30799.0
Florida,Pinellas County,2779,1222,1557,22.6,53.3,17.3,0.6,2.2,0.0,8.0,26598.0
Florida,Pinellas County,6178,2771,3407,14.2,76.1,4.0,0.0,0.3,0.4,4.3,43564.0
Florida,Pinellas County,3018,1513,1505,13.6,76.1,4.4,0.9,4.1,0.0,15.7,29717.0
Florida,Pinellas County,2568,1269,1299,9.8,80.5,2.5,0.5,3.3,0.0,6.0,43442.0
Florida,Pinellas County,1354,727,627,11.1,77.0,2.7,0.0,4.3,0.9,9.8,47083.0
Florida,Pinellas County,3982,2033,1949,4.4,86.3,0.5,0.0,6.6,0.0,9.6,85900.0
Florida,Pinellas County,4148,2113,2035,21.3,47.7,27.5,0.0,1.2,0.7,15.4,34583.0
Florida,Pinellas County,5274,2536,2738,13.8,66.4,11.8,0.0,5.1,0.0,24.5,26953.0
Florida,Pinellas County,2862,1260,1602,2.1,96.1,1.1,0.0,0.3,0.0,7.9,77875.0
Florida,Pinellas County,2754,1431,1323,6.2,88.9,1.3,0.0,3.1,0.0,7.1,70144.0
Florida,Pinellas County,2357,1234,1123,7.8,59.6,26.9,0.7,2.0,0.0,4.9,42368.0
Florida,Pinellas County,1326,610,716,5.5,78.9,10.3,0.0,2.0,0.0,4.0,40429.0
Florida,Pinellas County,2033,846,1187,10.1,9.7,72.6,0.0,0.0,0.0,7.6,23224.0
Florida,Pinellas County,7716,3489,4227,24.4,44.7,28.8,0.0,0.7,0.0,8.0,36167.0
Florida,Pinellas County,6582,3187,3395,39.2,45.8,11.0,0.3,1.8,0.0,11.2,37358.0
Florida,Pinellas County,7321,3496,3825,18.6,60.2,16.4,0.0,2.4,0.0,9.6,43286.0
Florida,Pinellas County,3088,1558,1530,11.9,77.9,4.5,0.0,5.0,0.7,2.5,64219.0
Florida,Pinellas County,2424,1255,1169,25.0,58.9,10.6,0.9,1.5,0.0,5.3,40102.0
Florida,Pinellas County,4687,2426,2261,15.9,62.5,14.3,0.2,3.8,0.0,5.8,43103.0
Florida,Pinellas County,6681,3210,3471,15.9,67.4,3.7,0.8,8.8,0.0,5.6,52154.0
Florida,Pinellas County,6979,3462,3517,32.5,59.4,6.1,0.0,0.1,0.0,3.7,39141.0
Florida,Pinellas County,5535,2936,2599,14.5,77.1,7.2,0.6,0.3,0.0,3.8,49418.0
Florida,Pinellas County,2877,1402,1475,6.1,89.5,0.9,0.0,0.8,0.0,1.9,48833.0
Florida,Pinellas County,6250,2901,3349,8.0,86.8,1.2,0.0,1.8,0.0,4.2,88977.0
Florida,Pinellas County,4885,2247,2638,7.7,88.6,0.0,0.8,1.4,0.0,4.6,60898.0
Florida,Pinellas County,3678,1748,1930,22.1,70.3,1.4,0.4,4.0,0.0,2.9,68897.0
Florida,Pinellas County,2237,1032,1205,9.1,86.9,3.0,0.3,0.4,0.2,8.8,45072.0
Florida,Pinellas County,4908,2352,2556,3.2,90.0,0.2,0.0,5.4,0.0,5.0,94871.0
Florida,Pinellas County,5771,2690,3081,5.1,81.3,6.7,0.0,2.1,0.0,2.5,64556.0
Florida,Pinellas County,5077,2355,2722,8.1,76.1,9.3,0.0,3.2,0.0,6.3,61204.0
Florida,Pinellas County,4457,2104,2353,30.1,53.9,10.4,1.4,0.5,2.1,2.5,37705.0
Florida,Pinellas County,2108,985,1123,25.6,73.6,0.2,0.3,0.3,0.0,4.5,40625.0
Florida,Pinellas County,4806,2154,2652,8.4,87.5,0.8,0.0,1.3,0.0,3.9,37221.0
Florida,Pinellas County,2890,1258,1632,13.5,75.7,3.4,0.9,1.4,0.0,4.8,66635.0
Florida,Pinellas County,4935,2381,2554,14.1,74.8,0.6,0.9,9.4,0.0,3.7,36083.0
Florida,Pinellas County,5751,2674,3077,2.8,87.9,4.6,0.3,1.8,0.4,6.7,54782.0
Florida,Pinellas County,4109,2110,1999,3.9,86.5,5.4,0.2,0.9,0.0,5.0,60833.0
Florida,Pinellas County,4474,1852,2622,10.0,84.8,4.1,0.0,0.4,0.2,11.7,29651.0
Florida,Pinellas County,5755,2900,2855,15.4,78.3,3.6,0.2,0.0,0.0,3.1,55577.0
Florida,Pinellas County,3754,1712,2042,3.7,89.9,2.5,0.0,2.4,0.0,0.1,49525.0
Florida,Pinellas County,4059,1907,2152,15.2,71.1,2.9,0.0,7.5,0.0,8.2,37236.0
Florida,Pinellas County,3063,1470,1593,7.9,83.5,3.6,0.0,3.1,0.0,10.4,31922.0
Florida,Pinellas County,5129,2277,2852,3.9,77.5,7.0,2.7,7.1,0.0,3.6,50215.0
Florida,Pinellas County,3959,1590,2369,3.3,86.1,2.1,0.0,4.2,0.6,7.4,24852.0
Florida,Pinellas County,3282,1642,1640,4.3,93.4,0.7,0.0,0.0,0.0,6.6,56970.0
Florida,Pinellas County,4639,2234,2405,11.1,87.3,0.9,0.0,0.6,0.0,4.6,69265.0
Florida,Pinellas County,5466,2763,2703,6.7,87.9,0.9,0.0,1.3,0.0,7.6,58391.0
Florida,Pinellas County,4876,2443,2433,3.0,84.5,4.0,0.5,3.0,0.2,4.8,64115.0
Florida,Pinellas County,6565,3290,3275,6.7,82.0,4.7,0.0,3.7,0.0,4.3,51891.0
Florida,Pinellas County,6708,3150,3558,9.2,88.8,0.9,0.0,0.8,0.0,4.8,72593.0
Florida,Pinellas County,5224,2475,2749,4.6,90.6,0.8,0.0,3.2,0.0,4.9,56203.0
Florida,Pinellas County,7119,3548,3571,8.0,89.6,0.7,0.0,0.8,0.0,5.2,74737.0
Florida,Pinellas County,1208,546,662,4.5,94.7,0.4,0.0,0.0,0.0,3.8,36563.0
Florida,Pinellas County,4461,2140,2321,11.4,85.5,0.4,0.0,0.7,0.0,10.6,42375.0
Florida,Pinellas County,3841,2052,1789,5.8,80.1,7.6,0.2,2.2,0.0,15.4,47614.0
Florida,Pinellas County,1896,919,977,4.6,90.2,1.8,0.0,3.3,0.0,5.7,100577.0
Florida,Pinellas County,8985,4557,4428,7.1,79.4,1.0,0.6,4.2,0.2,7.4,99519.0
Florida,Pinellas County,3706,1581,2125,7.4,75.4,6.5,2.3,2.2,0.0,4.8,59006.0
Florida,Pinellas County,5847,2655,3192,4.6,86.2,4.2,0.0,4.9,0.0,2.9,37445.0
Florida,Pinellas County,3897,1970,1927,1.8,92.9,0.7,0.0,4.2,0.0,5.8,50221.0
Florida,Pinellas County,5659,2495,3164,11.0,86.0,1.7,0.0,1.0,0.0,6.6,58819.0
Florida,Pinellas County,4057,1856,2201,11.7,76.5,3.2,0.0,3.7,0.0,1.8,46092.0
Florida,Pinellas County,5203,2740,2463,7.9,76.7,8.8,0.3,4.4,0.0,8.3,52197.0
Florida,Pinellas County,4418,2096,2322,12.7,75.6,4.7,0.2,6.1,0.0,3.6,68750.0
Florida,Pinellas County,1521,682,839,4.6,93.4,0.2,0.0,0.6,0.0,4.7,123482.0
Florida,Pinellas County,6404,2995,3409,4.6,94.2,0.0,0.0,0.9,0.0,5.2,53665.0
Florida,Pinellas County,3082,1609,1473,12.0,81.8,2.0,0.4,0.3,0.0,3.4,70987.0
Florida,Pinellas County,3981,1770,2211,3.0,91.0,0.6,0.4,3.2,0.0,6.4,82330.0
Florida,Pinellas County,3642,1709,1933,5.8,84.8,0.6,0.0,8.2,0.0,6.4,104919.0
Florida,Pinellas County,3669,1670,1999,15.2,72.3,1.6,0.2,6.9,0.0,5.9,49239.0
Florida,Pinellas County,4453,1939,2514,18.7,71.4,5.8,0.0,3.9,0.0,2.9,56538.0
Florida,Pinellas County,2885,1548,1337,5.8,76.4,13.0,0.0,0.0,0.0,9.4,39000.0
Florida,Pinellas County,6173,2743,3430,13.9,66.5,15.6,0.2,1.8,0.0,9.9,29269.0
Florida,Pinellas County,1628,762,866,11.2,84.8,3.4,0.0,0.6,0.0,0.9,45417.0
Florida,Pinellas County,5202,2594,2608,7.0,92.1,0.1,0.0,0.5,0.0,4.1,67019.0
Florida,Pinellas County,7912,3737,4175,8.0,87.4,1.8,0.5,1.3,0.0,14.8,52044.0
Florida,Pinellas County,2495,1258,1237,2.0,96.6,0.5,0.0,0.0,0.0,3.6,67574.0
Florida,Pinellas County,2279,1140,1139,5.7,91.8,0.4,0.0,2.2,0.0,6.8,64909.0
Florida,Pinellas County,1648,813,835,6.9,89.7,2.3,0.0,1.1,0.0,11.1,86000.0
Florida,Pinellas County,1697,878,819,2.1,93.7,0.0,0.0,2.5,0.0,3.0,66921.0
Florida,Pinellas County,2814,1292,1522,5.8,91.3,0.4,0.0,1.1,0.0,7.4,74808.0
Florida,Pinellas County,1165,576,589,2.0,97.5,0.0,0.0,0.5,0.0,1.7,65882.0
Florida,Pinellas County,2532,1350,1182,7.6,88.2,0.2,0.6,3.4,0.0,2.1,57300.0
Florida,Pinellas County,1527,775,752,5.5,87.5,1.4,0.0,2.4,0.0,8.6,43839.0
Florida,Pinellas County,2707,1359,1348,7.6,90.1,0.9,0.0,0.0,0.5,6.9,64762.0
Florida,Pinellas County,2358,1067,1291,2.9,91.9,0.0,0.0,2.5,0.0,3.9,55573.0
Florida,Pinellas County,1480,725,755,8.2,88.1,0.0,0.0,1.0,0.0,8.3,78553.0
Florida,Pinellas County,3006,1414,1592,4.4,94.7,0.0,0.0,0.4,0.5,6.8,66875.0
Florida,Pinellas County,3954,2009,1945,3.3,87.8,0.0,0.5,6.4,0.0,4.1,94049.0
Florida,Pinellas County,3375,1730,1645,3.4,95.5,0.0,0.4,0.4,0.0,7.6,54792.0
Florida,Pinellas County,2022,1088,934,3.4,94.3,0.2,0.0,1.0,0.0,10.1,69231.0
Florida,Pinellas County,3427,1679,1748,4.5,88.6,4.2,0.0,2.2,0.0,8.3,55000.0
Florida,Pinellas County,1759,974,785,2.6,90.3,2.6,0.0,4.2,0.0,5.8,42316.0
Florida,Pinellas County,3269,1189,2080,4.1,95.8,0.2,0.0,0.0,0.0,10.2,35104.0
Florida,Pinellas County,2537,1258,1279,10.9,81.0,3.5,0.0,3.2,0.0,5.4,51756.0
Florida,Pinellas County,3601,1664,1937,5.8,71.1,20.4,1.4,0.2,0.0,6.2,37335.0
Florida,Pinellas County,1536,632,904,2.2,96.0,0.6,0.0,0.6,0.0,11.3,41711.0
Florida,Pinellas County,1247,550,697,1.2,92.7,2.6,0.0,0.0,0.0,8.7,36806.0
Florida,Pinellas County,2008,955,1053,7.6,79.4,7.5,1.3,3.5,0.0,3.7,41296.0
Florida,Pinellas County,4188,2047,2141,13.6,66.6,12.4,0.2,2.3,0.0,6.3,45859.0
Florida,Pinellas County,2942,1412,1530,0.8,1.6,90.0,0.0,6.0,0.0,23.2,26034.0
Florida,Pinellas County,0,0,0,,,,,,,,
Florida,Pinellas County,0,0,0,,,,,,,,
Florida,Polk County,4517,2006,2511,23.8,53.3,16.8,0.0,4.3,0.0,10.1,33981.0
Florida,Polk County,1781,856,925,1.9,93.7,1.1,2.2,0.7,0.0,8.4,37131.0
Florida,Polk County,4768,1997,2771,9.5,75.7,6.5,0.3,0.2,0.0,5.1,36439.0
Florida,Polk County,1768,931,837,16.6,76.6,1.6,0.0,2.7,0.0,3.3,73958.0
Florida,Polk County,4212,2323,1889,8.2,85.3,2.6,0.0,2.3,0.0,7.2,59901.0
Florida,Polk County,3869,1916,1953,5.6,87.4,3.4,0.7,0.7,0.0,6.2,51232.0
Florida,Polk County,3535,1716,1819,3.9,85.4,6.1,0.0,2.7,0.0,5.4,74195.0
Florida,Polk County,3287,1645,1642,19.0,68.6,8.9,0.4,1.2,0.0,4.4,53374.0
Florida,Polk County,4258,2017,2241,9.7,69.8,17.7,0.0,1.2,0.0,7.6,41034.0
Florida,Polk County,3914,1770,2144,21.2,70.3,4.9,0.0,1.4,0.0,2.1,48831.0
Florida,Polk County,3875,1866,2009,31.9,37.3,24.7,0.0,4.6,0.0,8.7,35587.0
Florida,Polk County,4765,2256,2509,24.5,42.2,28.9,0.6,0.0,0.0,15.5,32917.0
Florida,Polk County,2898,1405,1493,21.2,36.7,41.1,0.0,0.0,0.0,19.2,30397.0
Florida,Polk County,3508,1614,1894,27.2,24.6,46.8,0.0,0.0,0.1,21.5,23487.0
Florida,Polk County,1809,832,977,4.1,1.5,84.2,0.9,0.0,0.0,27.3,18421.0
Florida,Polk County,4181,1758,2423,10.9,10.2,78.2,0.0,0.0,0.0,16.7,22271.0
Florida,Polk County,1677,838,839,4.1,16.0,71.3,0.0,8.6,0.0,22.1,19028.0
Florida,Polk County,1983,1028,955,17.4,31.8,47.2,0.4,3.2,0.0,18.5,28500.0
Florida,Polk County,4642,2098,2544,25.2,48.8,19.9,0.0,1.4,0.0,9.3,29244.0
Florida,Polk County,6189,3350,2839,20.7,55.6,19.4,0.0,1.1,0.0,14.9,33125.0
Florida,Polk County,5835,2865,2970,14.1,66.7,12.5,0.0,3.0,1.4,2.2,53500.0
Florida,Polk County,2378,1206,1172,17.6,77.8,3.5,0.0,1.1,0.0,15.2,40922.0
Florida,Polk County,4838,2415,2423,15.6,69.4,10.7,2.1,0.0,0.0,13.8,40151.0
Florida,Polk County,3085,1443,1642,12.2,81.5,0.0,0.8,1.5,0.0,11.1,46339.0
Florida,Polk County,1852,846,1006,14.1,79.5,6.2,0.0,0.0,0.3,10.1,46528.0
Florida,Polk County,5065,2501,2564,25.3,50.5,16.4,0.4,5.0,0.0,8.7,31811.0
Florida,Polk County,2804,1386,1418,15.8,80.0,3.1,0.0,0.0,0.0,24.6,37357.0
Florida,Polk County,2743,1426,1317,3.8,94.4,1.1,0.0,0.0,0.0,6.1,32789.0
Florida,Polk County,5636,2740,2896,17.6,60.0,20.0,0.1,1.7,0.0,15.4,33634.0
Florida,Polk County,3501,1637,1864,17.7,43.8,29.6,0.0,7.2,0.0,14.6,35938.0
Florida,Polk County,3054,1527,1527,9.9,79.9,5.4,0.0,4.5,0.0,5.0,93088.0
Florida,Polk County,4279,2212,2067,2.5,83.9,5.9,0.0,3.4,0.0,8.0,88750.0
Florida,Polk County,4594,2183,2411,16.2,70.4,11.8,0.0,1.2,0.0,9.3,49286.0
Florida,Polk County,7660,3831,3829,12.0,66.0,12.1,0.5,7.4,0.7,3.4,100177.0
Florida,Polk County,6377,2967,3410,13.9,77.6,3.2,0.3,4.2,0.0,4.1,77500.0
Florida,Polk County,4524,2360,2164,14.9,79.3,1.9,0.0,2.1,0.0,3.0,90608.0
Florida,Polk County,4011,1960,2051,10.0,83.4,4.0,0.0,1.8,0.0,1.2,74184.0
Florida,Polk County,4835,2026,2809,29.5,63.4,6.7,0.0,0.4,0.0,5.7,37758.0
Florida,Polk County,3937,2015,1922,17.2,71.6,8.0,0.0,1.8,0.0,10.2,49669.0
Florida,Polk County,3837,2091,1746,17.6,69.6,11.5,0.0,0.0,0.0,3.6,43542.0
Florida,Polk County,3117,1422,1695,17.2,75.2,1.3,0.0,1.9,0.0,5.6,79950.0
Florida,Polk County,1568,868,700,8.9,87.1,0.5,0.4,1.1,0.0,4.2,57125.0
Florida,Polk County,3024,1427,1597,10.5,78.0,10.3,0.8,0.4,0.0,5.1,72457.0
Florida,Polk County,1650,876,774,9.3,75.6,7.8,0.0,0.9,0.0,5.5,49844.0
Florida,Polk County,2632,1167,1465,27.7,56.0,16.0,0.0,0.0,0.0,4.5,45685.0
Florida,Polk County,5445,2844,2601,11.3,59.3,28.7,0.0,0.0,0.0,10.9,39412.0
Florida,Polk County,2939,1572,1367,29.0,58.3,7.6,0.0,3.4,0.0,16.2,33620.0
Florida,Polk County,5032,2277,2755,21.0,74.1,3.0,0.0,0.0,0.0,9.5,40753.0
Florida,Polk County,2333,1218,1115,7.0,87.2,4.5,0.0,1.3,0.0,2.0,48693.0
Florida,Polk County,5332,2695,2637,8.3,86.7,0.0,0.9,3.0,0.0,5.9,52201.0
Florida,Polk County,6480,3011,3469,4.6,81.8,11.7,0.0,0.0,0.0,3.9,64453.0
Florida,Polk County,5922,2800,3122,16.5,77.9,4.1,0.0,0.0,0.0,14.6,44545.0
Florida,Polk County,3127,1593,1534,15.0,73.8,3.0,1.2,3.9,0.0,8.2,42689.0
Florida,Polk County,3831,1821,2010,27.9,51.5,17.6,0.4,0.8,0.0,6.7,57634.0
Florida,Polk County,7269,3427,3842,17.7,67.5,9.1,0.0,4.7,0.0,0.4,48211.0
Florida,Polk County,4808,2548,2260,11.8,60.0,16.6,1.6,5.2,0.3,5.4,66355.0
Florida,Polk County,7074,3498,3576,21.2,65.1,9.6,1.4,0.7,0.0,6.2,63790.0
Florida,Polk County,2489,1241,1248,14.7,73.1,5.1,1.1,2.2,0.0,6.4,41614.0
Florida,Polk County,6225,3007,3218,22.9,67.4,7.1,0.3,1.3,0.0,10.5,44649.0
Florida,Polk County,1382,695,687,15.6,56.4,15.9,0.0,10.3,0.0,6.0,46809.0
Florida,Polk County,5096,2416,2680,19.3,61.6,16.5,0.0,1.9,0.0,4.4,48239.0
Florida,Polk County,3884,1774,2110,11.2,80.3,3.5,1.0,1.7,0.2,4.6,64615.0
Florida,Polk County,5620,2670,2950,10.0,78.7,7.1,0.1,1.5,0.1,6.4,76988.0
Florida,Polk County,1595,681,914,15.2,84.8,0.0,0.0,0.1,0.0,16.4,29853.0
Florida,Polk County,2279,1079,1200,14.5,81.4,1.1,0.0,1.5,0.0,2.8,55238.0
Florida,Polk County,3445,1907,1538,2.6,87.8,0.0,1.3,8.0,0.0,10.2,46778.0
Florida,Polk County,1363,707,656,3.5,93.3,1.0,2.2,0.0,0.0,4.8,54390.0
Florida,Polk County,12985,6265,6720,31.6,55.9,7.3,0.2,3.3,0.2,7.6,51361.0
Florida,Polk County,2384,1947,437,10.9,53.4,30.7,1.4,2.9,0.4,7.4,58438.0
Florida,Polk County,5545,2824,2721,34.2,56.1,4.1,0.0,3.7,0.0,1.6,59455.0
Florida,Polk County,4488,2233,2255,35.0,58.7,4.2,0.4,0.0,0.2,6.6,52255.0
Florida,Polk County,1368,740,628,3.7,89.0,5.4,0.0,1.0,0.0,5.5,59038.0
Florida,Polk County,3990,1858,2132,14.7,77.0,6.0,0.4,1.7,0.0,3.9,58375.0
Florida,Polk County,2087,1047,1040,13.8,67.0,17.1,0.0,0.0,0.0,2.8,48333.0
Florida,Polk County,2585,1382,1203,49.6,36.3,11.8,1.3,0.6,0.0,4.4,61500.0
Florida,Polk County,6572,3289,3283,40.6,48.1,9.8,0.2,0.4,0.0,6.1,52056.0
Florida,Polk County,8216,4076,4140,34.6,49.5,10.9,0.0,2.9,0.0,6.9,46778.0
Florida,Polk County,17959,8890,9069,43.9,33.1,16.8,0.0,3.9,0.0,7.8,50321.0
Florida,Polk County,6409,3021,3388,21.3,53.6,22.5,0.0,1.5,0.0,3.8,43638.0
Florida,Polk County,7067,3137,3930,25.1,60.7,9.2,0.2,2.9,0.0,3.8,61797.0
Florida,Polk County,5877,2950,2927,29.9,58.4,9.4,0.3,0.4,0.0,2.5,53164.0
Florida,Polk County,4636,2132,2504,32.1,24.3,40.7,0.3,1.2,0.0,12.1,28929.0
Florida,Polk County,6486,3328,3158,67.0,12.4,19.8,0.0,0.0,0.0,3.7,28811.0
Florida,Polk County,6420,3144,3276,44.6,34.3,20.4,0.0,0.4,0.0,7.0,32927.0
Florida,Polk County,3565,1899,1666,13.1,60.2,22.7,0.0,2.2,0.0,6.8,62424.0
Florida,Polk County,3450,1678,1772,4.8,93.9,0.0,1.2,0.0,0.0,2.2,40649.0
Florida,Polk County,4263,1795,2468,19.4,69.7,8.3,0.0,0.0,0.0,8.5,33575.0
Florida,Polk County,5744,2827,2917,11.9,66.2,19.9,0.5,1.1,0.0,4.1,41718.0
Florida,Polk County,3725,1931,1794,31.9,59.4,7.5,0.0,0.0,0.0,10.1,65882.0
Florida,Polk County,4141,2167,1974,28.3,60.0,8.7,1.3,0.0,0.0,13.3,28367.0
Florida,Polk County,4264,2091,2173,12.5,85.6,0.0,0.4,0.0,0.0,5.5,80625.0
Florida,Polk County,3608,1515,2093,12.8,76.9,9.8,0.2,0.2,0.0,4.7,33667.0
Florida,Polk County,934,558,376,31.2,59.9,2.0,0.0,0.5,0.0,12.7,26648.0
Florida,Polk County,2127,939,1188,14.4,61.2,22.9,0.0,0.7,0.0,5.4,34688.0
Florida,Polk County,2077,1108,969,6.3,60.8,31.8,0.0,0.0,0.0,15.8,22833.0
Florida,Polk County,5910,2731,3179,16.2,50.6,29.5,0.7,0.7,0.0,17.2,41597.0
Florida,Polk County,3592,1477,2115,6.5,78.2,10.7,0.2,0.8,0.0,15.5,42233.0
Florida,Polk County,6263,3211,3052,9.9,14.3,72.5,0.4,0.9,0.0,11.4,29081.0
Florida,Polk County,1906,822,1084,13.6,57.3,23.6,0.1,0.0,0.0,13.9,17875.0
Florida,Polk County,5970,2833,3137,12.3,44.7,38.0,0.0,1.8,0.2,12.2,43607.0
Florida,Polk County,2964,1427,1537,18.8,57.3,18.7,0.2,0.8,0.0,6.6,37023.0
Florida,Polk County,6535,3384,3151,24.6,47.1,23.1,0.8,0.0,0.0,7.0,50329.0
Florida,Polk County,2783,1269,1514,21.8,42.6,33.4,0.6,0.5,0.0,6.4,33657.0
Florida,Polk County,5330,2562,2768,7.6,87.0,3.5,0.4,1.1,0.0,3.5,61758.0
Florida,Polk County,5151,2389,2762,12.9,72.8,9.5,0.5,3.0,0.0,9.2,49583.0
Florida,Polk County,3568,1596,1972,17.5,58.2,15.0,0.0,9.1,0.0,4.2,47021.0
Florida,Polk County,3956,1867,2089,6.6,86.0,4.8,0.0,2.2,0.0,1.1,63250.0
Florida,Polk County,3068,1415,1653,14.2,66.4,13.1,0.0,6.3,0.0,5.8,80000.0
Florida,Polk County,12398,5916,6482,52.0,14.7,27.4,0.2,1.9,0.0,11.4,43530.0
Florida,Polk County,347,166,181,12.7,81.0,0.0,4.0,0.0,0.0,6.9,44063.0
Florida,Polk County,7007,3534,3473,31.7,63.7,0.8,0.2,2.0,0.0,2.1,49831.0
Florida,Polk County,2383,1261,1122,34.7,41.3,23.2,0.0,0.8,0.0,4.3,46000.0
Florida,Polk County,6378,2729,3649,14.7,71.1,12.5,0.0,0.2,0.2,4.9,50417.0
Florida,Polk County,2337,1101,1236,12.1,54.9,32.4,0.0,0.0,0.0,8.2,42408.0
Florida,Polk County,6001,2798,3203,19.5,53.1,23.1,0.0,0.1,0.1,6.3,36147.0
Florida,Polk County,5748,2425,3323,10.1,69.1,18.3,0.0,0.4,0.0,9.5,33393.0
Florida,Polk County,2638,1185,1453,9.6,86.7,0.8,0.0,0.0,0.0,6.9,47092.0
Florida,Polk County,2496,1199,1297,4.0,94.9,1.1,0.0,0.0,0.0,6.1,34733.0
Florida,Polk County,1582,742,840,7.4,7.6,85.0,0.0,0.0,0.0,27.8,17308.0
Florida,Polk County,6507,3033,3474,15.7,62.5,18.0,0.0,0.0,0.0,5.7,56545.0
Florida,Polk County,7909,3614,4295,14.3,68.5,15.7,0.0,1.1,0.0,5.7,53736.0
Florida,Polk County,7662,3822,3840,32.5,59.9,4.4,0.0,0.7,0.0,7.1,50741.0
Florida,Polk County,4243,2308,1935,55.8,40.7,0.0,0.0,0.0,0.0,2.1,30849.0
Florida,Polk County,3771,1949,1822,32.7,60.7,4.4,0.3,0.6,0.0,5.4,39789.0
Florida,Polk County,4918,2593,2325,10.2,79.0,9.8,0.3,0.1,0.0,2.7,48633.0
Florida,Polk County,9441,4905,4536,9.3,69.8,16.5,0.0,2.6,0.0,6.5,47583.0
Florida,Polk County,2978,1334,1644,18.0,58.2,15.5,0.0,7.2,0.0,1.8,38480.0
Florida,Polk County,2489,1095,1394,6.9,70.9,8.7,0.0,10.5,0.0,4.1,60729.0
Florida,Polk County,8572,4271,4301,9.2,77.4,11.0,0.1,1.4,0.0,5.0,66776.0
Florida,Polk County,9719,4870,4849,23.4,65.3,9.4,0.0,1.3,0.0,8.2,58073.0
Florida,Polk County,6990,3527,3463,44.2,53.0,2.7,0.0,0.0,0.0,7.2,36250.0
Florida,Polk County,5874,2972,2902,23.2,50.6,20.9,0.2,2.4,0.0,8.6,40690.0
Florida,Polk County,3358,1507,1851,9.1,78.0,12.2,0.0,0.8,0.0,2.7,56810.0
Florida,Polk County,2161,1020,1141,4.6,92.7,1.0,0.0,0.0,0.0,5.7,65714.0
Florida,Polk County,4840,2118,2722,8.8,39.3,49.1,0.2,0.7,0.0,8.2,33929.0
Florida,Polk County,4468,2286,2182,9.3,71.8,17.5,0.4,0.6,0.0,13.2,44932.0
Florida,Polk County,2294,1182,1112,7.0,91.5,0.0,1.2,0.0,0.0,8.8,40978.0
Florida,Polk County,3300,1693,1607,10.3,52.8,34.0,0.2,0.2,0.0,24.0,36444.0
Florida,Polk County,3359,1613,1746,21.5,70.5,7.5,0.0,0.4,0.0,14.3,50096.0
Florida,Polk County,1179,662,517,1.4,96.1,1.3,0.0,0.0,0.0,10.8,60094.0
Florida,Polk County,2666,1218,1448,21.2,71.3,5.7,0.0,0.1,0.3,16.1,33049.0
Florida,Polk County,4119,2032,2087,38.1,42.4,18.5,0.0,0.0,0.0,12.7,31509.0
Florida,Polk County,2989,1498,1491,10.5,84.1,5.4,0.0,0.0,0.0,7.8,38889.0
Florida,Polk County,2749,1301,1448,13.1,53.6,26.0,0.0,0.1,0.0,12.3,34231.0
Florida,Polk County,4588,3234,1354,18.9,63.1,17.1,0.1,0.0,0.0,7.4,46163.0
Florida,Polk County,2140,1005,1135,38.1,53.8,3.6,0.0,3.9,0.0,4.6,39962.0
Florida,Polk County,4352,3121,1231,39.9,41.0,17.6,0.5,0.0,0.0,17.7,38917.0
Florida,Polk County,2150,1102,1048,22.0,70.3,5.0,0.6,0.3,0.0,4.8,41314.0
Florida,Polk County,2127,1075,1052,20.7,69.8,6.8,0.5,0.0,0.0,10.9,48333.0
Florida,Polk County,1848,828,1020,37.0,28.2,33.4,0.3,1.0,0.0,9.3,40975.0
Florida,Polk County,2760,1358,1402,38.1,56.0,5.5,0.0,0.0,0.0,4.7,36023.0
Florida,Polk County,1026,523,503,5.7,59.9,28.2,0.0,0.0,1.0,20.1,34125.0
Florida,Polk County,2185,1196,989,16.9,51.9,24.8,1.1,1.1,0.0,12.4,20996.0
Florida,Polk County,0,0,0,,,,,,,,
Florida,Putnam County,3927,2050,1877,2.4,94.8,0.7,0.0,0.9,0.0,2.2,58113.0
Florida,Putnam County,5787,3269,2518,6.9,85.2,4.1,1.1,0.2,0.0,20.6,28784.0
Florida,Putnam County,3113,1463,1650,1.6,93.8,0.0,0.0,2.2,0.0,4.9,37847.0
Florida,Putnam County,6654,3341,3313,5.1,79.6,13.3,0.0,0.7,0.0,12.8,35000.0
Florida,Putnam County,2756,1276,1480,1.1,79.3,19.0,0.0,0.6,0.0,4.2,39549.0
Florida,Putnam County,6565,3165,3400,14.4,81.6,2.4,0.0,0.0,0.0,9.4,38750.0
Florida,Putnam County,5466,2722,2744,3.4,71.9,20.3,1.2,0.0,0.0,4.1,28494.0
Florida,Putnam County,4421,1944,2477,10.0,43.6,44.6,0.0,0.2,0.2,20.9,21145.0
Florida,Putnam County,3276,1538,1738,4.2,32.7,62.7,0.0,0.0,0.0,14.1,28162.0
Florida,Putnam County,5808,2649,3159,10.9,54.1,35.0,0.0,0.0,0.0,12.9,27458.0
Florida,Putnam County,4395,2465,1930,6.4,69.1,21.4,0.0,1.7,0.0,9.4,39583.0
Florida,Putnam County,4332,2107,2225,3.7,89.9,5.2,0.0,0.0,0.0,8.3,34833.0
Florida,Putnam County,4895,2421,2474,3.5,89.1,4.0,0.9,0.4,0.0,13.3,31162.0
